N,integral
1897,18.4026
1898,19.0842
1899,18.1342
1900,18.5165
1901,18.7221
1902,18.9623
1903,18.8062
1904,18.7047
1905,18.4361
1906,18.846
1907,18.8495
1908,18.6482
1909,18.7234
1910,18.4923
1911,18.1384
1912,19.3554
1913,19.1836
1914,18.5062
1915,19.0251
1916,18.8402
1917,19.1639
1918,18.8746
1919,18.8366
1920,18.6703
1921,18.1172
1922,18.7364
1923,19.0168
1924,18.6382
1925,18.9133
1926,18.8882
1927,18.4968
1928,19.225
1929,18.6469
1930,18.8822
1931,19.018
1932,18.8764
1933,18.1356
1934,18.5562
1935,18.9718
1936,19.2462
1937,18.9932
1938,19.1095
1939,18.7932
1940,19.1252
1941,18.6755
1942,19.1871
1943,18.4744
1944,18.7958
1945,19.2906
1946,18.8306
1947,18.5317
1948,18.8818
1949,18.514
1950,18.8251
1951,19.0817
1952,18.3638
1953,19.0582
1954,18.8019
1955,19.1984
1956,18.8772
1957,18.5849
1958,18.6051
1959,18.7187
1960,18.9042
1961,18.8411
1962,19.1304
1963,18.4857
1964,18.691
1965,18.452
1966,18.2786
1967,18.6875
1968,18.7453
1969,18.9128
1970,18.7246
1971,19.1636
1972,18.9637
1973,18.6436
1974,19.0695
1975,18.8061
1976,18.3985
1977,18.5283
1978,18.2884
1979,18.3541
1980,19.0117
1981,18.5966
1982,18.716
1983,18.9784
1984,18.4754
1985,18.6957
1986,18.6318
1987,18.9886
1988,19.1433
1989,18.989
1990,18.6945
1991,18.9117
1992,19.135
1993,18.8795
1994,18.8834
1995,18.4139
1996,18.9419
1997,18.736
1998,18.929
1999,18.9051
2000,18.5272
2001,18.9046
2002,18.283
2003,18.6037
2004,19.503
2005,18.4981
2006,19.0278
2007,18.5947
2008,18.8678
2009,18.5623
2010,18.8397
2011,18.3349
2012,18.4371
2013,18.4623
2014,18.5147
2015,19.2449
2016,18.961
2017,18.9882
2018,18.3783
2019,19.2733
2020,19.3815
2021,18.311
2022,18.107
2023,18.2864
2024,18.7825
2025,19.0526
2026,18.9827
2027,18.6095
2028,18.7214
2029,18.4511
2030,18.7732
2031,18.2898
2032,18.738
2033,19.4334
2034,18.8249
2035,18.7751
2036,18.2545
2037,18.9263
2038,18.5964
2039,18.671
2040,19.1184
2041,18.5181
2042,19.0249
2043,18.8128
2044,18.5317
2045,18.7499
2046,18.5901
2047,19.0052
2048,18.8124
2049,18.7716
2050,18.7495
2051,18.501
2052,18.8698
2053,18.4761
2054,18.3551
2055,18.817
2056,19.0758
2057,18.7073
2058,18.5964
2059,18.8063
2060,19.1523
2061,18.3547
2062,18.8452
2063,18.895
2064,18.4982
2065,18.5037
2066,18.6473
2067,18.6944
2068,19.0561
2069,18.9097
2070,18.1241
2071,18.7926
2072,18.5046
2073,18.4121
2074,18.5932
2075,19.0236
2076,19.2005
2077,18.3327
2078,18.7125
2079,18.1063
2080,18.9678
2081,19.0535
2082,18.9231
2083,19.1633
2084,19.2874
2085,18.6128
2086,18.3721
2087,18.8422
2088,18.6618
2089,18.6324
2090,18.6293
2091,19.2619
2092,18.8543
2093,18.5063
2094,19.5387
2095,18.526
2096,18.896
2097,18.5401
2098,18.8113
2099,18.8975
2100,18.7264
2101,18.608
2102,18.6947
2103,18.8114
2104,18.9521
2105,18.354
2106,18.4463
2107,19.1954
2108,18.563
2109,18.6627
2110,18.6406
2111,18.3484
2112,18.6314
2113,18.7075
2114,18.6899
2115,18.7869
2116,18.6966
2117,18.7237
2118,18.5437
2119,18.4006
2120,18.7219
2121,19.2293
2122,19.0223
2123,19.1197
2124,18.7406
2125,18.7684
2126,18.5843
2127,19.4392
2128,18.479
2129,18.6023
2130,18.4418
2131,18.0153
2132,19.3667
2133,19.5108
2134,18.4239
2135,18.831
2136,18.3351
2137,18.4871
2138,18.6016
2139,18.8907
2140,18.6046
2141,18.7652
2142,18.5559
2143,18.3675
2144,18.6417
2145,19.3129
2146,18.6217
2147,18.9646
2148,18.6797
2149,19.305
2150,18.9355
2151,18.8068
2152,19.4976
2153,18.4743
2154,19.1985
2155,19.0481
2156,19.444
2157,18.6029
2158,18.83
2159,18.9912
2160,18.5565
2161,18.931
2162,19.7254
2163,18.7353
2164,18.704
2165,18.6758
2166,18.82
2167,18.4348
2168,18.8068
2169,18.5321
2170,18.928
2171,19.0126
2172,18.5283
2173,18.8358
2174,18.5923
2175,18.4407
2176,18.3782
2177,18.665
2178,18.4135
2179,18.6518
2180,18.7655
2181,19.153
2182,18.1547
2183,18.6747
2184,18.6813
2185,18.9251
2186,18.279
2187,18.8825
2188,18.7506
2189,19.4419
2190,19.2812
2191,18.9356
2192,19.1936
2193,18.726
2194,18.3925
2195,18.8754
2196,19.0233
2197,19.1142
2198,18.5773
2199,18.8318
2200,18.814
2201,18.3754
2202,19.0809
2203,18.9282
2204,18.5686
2205,18.5351
2206,18.3936
2207,18.7846
2208,18.757
2209,18.9014
2210,18.8539
2211,18.6494
2212,18.7688
2213,18.7994
2214,18.8019
2215,18.4294
2216,18.2273
2217,19.2219
2218,18.5949
2219,18.8212
2220,18.9919
2221,18.5011
2222,18.8314
2223,18.4619
2224,18.8824
2225,18.6361
2226,18.7415
2227,19.2676
2228,19.0025
2229,18.6901
2230,18.7523
2231,18.702
2232,18.9565
2233,18.9073
2234,18.6305
2235,18.831
2236,18.7895
2237,18.901
2238,18.9666
2239,18.5265
2240,18.4076
2241,19.3331
2242,18.604
2243,18.9028
2244,18.9574
2245,18.7317
2246,18.5084
2247,18.6235
2248,18.9746
2249,18.741
2250,18.9656
2251,18.6848
2252,18.99
2253,18.8108
2254,18.9175
2255,18.7057
2256,18.7772
2257,18.2764
2258,18.644
2259,18.6634
2260,18.9304
2261,18.1719
2262,18.7767
2263,18.9201
2264,18.6505
2265,18.2478
2266,18.6455
2267,18.1707
2268,18.5679
2269,18.8877
2270,18.2254
2271,18.9316
2272,19.073
2273,18.5878
2274,19.0577
2275,18.9677
2276,19.0175
2277,18.7834
2278,18.8765
2279,19.0189
2280,18.6747
2281,18.3862
2282,19.3537
2283,19.1556
2284,18.3294
2285,18.6498
2286,18.0205
2287,18.5056
2288,18.8913
2289,19.1018
2290,18.6181
2291,18.8833
2292,18.7016
2293,18.9882
2294,18.464
2295,19.1405
2296,18.7183
2297,18.7731
2298,18.7232
2299,18.692
2300,19.0169
2301,18.8127
2302,19.0635
2303,18.5944
2304,18.8025
2305,18.5496
2306,18.6786
2307,18.4326
2308,18.8456
2309,19.2931
2310,18.7456
2311,18.2578
2312,18.8761
2313,18.562
2314,18.543
2315,18.5879
2316,18.6679
2317,18.4804
2318,19.0189
2319,18.7428
2320,19.0383
2321,18.6563
2322,19.0522
2323,18.6657
2324,18.5868
2325,18.8253
2326,18.9183
2327,18.7359
2328,19.2572
2329,18.468
2330,18.3206
2331,18.6194
2332,18.6798
2333,18.5723
2334,18.9224
2335,18.5086
2336,18.3172
2337,18.3396
2338,18.8447
2339,18.6564
2340,18.7339
2341,19.0496
2342,18.4598
2343,19.0477
2344,18.7255
2345,18.9013
2346,18.5708
2347,18.8454
2348,18.4861
2349,18.9798
2350,18.9362
2351,19.4741
2352,18.2788
2353,19.1231
2354,19.3402
2355,18.8419
2356,18.4069
2357,18.528
2358,18.7888
2359,18.7518
2360,19.0242
2361,19.3111
2362,18.8478
2363,18.4131
2364,18.8525
2365,18.7643
2366,18.1299
2367,18.9664
2368,18.6702
2369,18.7212
2370,18.2081
2371,18.7389
2372,18.7061
2373,18.4415
2374,18.5177
2375,18.6195
2376,18.6562
2377,19.1983
2378,18.9317
2379,18.9014
2380,18.4471
2381,18.4497
2382,18.6421
2383,18.876
2384,18.6173
2385,18.8147
2386,18.616
2387,19.1198
2388,18.6234
2389,18.5932
2390,19.1186
2391,18.7442
2392,18.8341
2393,19.0134
2394,18.7443
2395,18.6783
2396,18.637
2397,18.7245
2398,18.7749
2399,18.6395
2400,18.2503
2401,18.664
2402,18.545
2403,18.636
2404,19.2401
2405,18.6317
2406,18.4499
2407,18.6348
2408,18.5132
2409,18.6261
2410,18.7458
2411,18.7759
2412,18.8307
2413,18.6375
2414,18.6593
2415,19.0719
2416,18.747
2417,18.788
2418,18.7032
2419,18.7505
2420,18.9751
2421,18.6643
2422,18.5239
2423,18.3154
2424,18.6536
2425,18.6995
2426,18.8048
2427,18.9031
2428,18.8675
2429,18.5824
2430,18.5254
2431,18.4318
2432,18.6029
2433,18.506
2434,18.6437
2435,18.4784
2436,18.6838
2437,18.8731
2438,18.7166
2439,18.6563
2440,18.8028
2441,18.7944
2442,19.1476
2443,18.8561
2444,18.813
2445,18.4824
2446,18.7885
2447,18.9832
2448,18.141
2449,18.9797
2450,18.9974
2451,18.5016
2452,18.7517
2453,18.9246
2454,18.6835
2455,18.9455
2456,19.2682
2457,18.9263
2458,18.7183
2459,18.6867
2460,18.7742
2461,18.5234
2462,18.7585
2463,18.9609
2464,18.5825
2465,18.3302
2466,18.4379
2467,18.8
2468,19.424
2469,18.9001
2470,18.7598
2471,18.5731
2472,18.8747
2473,18.7236
2474,18.7135
2475,18.2636
2476,18.6047
2477,19.0155
2478,19.0839
2479,18.8123
2480,18.7517
2481,18.7229
2482,18.7067
2483,18.8872
2484,18.9719
2485,19.1084
2486,18.7468
2487,18.5211
2488,19.0643
2489,18.5903
2490,18.6083
2491,18.7314
2492,19.2155
2493,18.8143
2494,19.2502
2495,19.0002
2496,18.6322
2497,18.8914
2498,18.8702
2499,18.7667
2500,18.2648
2501,18.9146
2502,18.7428
2503,18.8016
2504,18.9432
2505,18.9913
2506,19.0353
2507,18.8058
2508,18.6478
2509,19.0415
2510,19.0533
2511,18.8656
2512,18.6832
2513,18.5095
2514,18.4813
2515,18.8294
2516,18.8074
2517,18.5116
2518,19.1559
2519,18.6867
2520,18.314
2521,18.5713
2522,18.4288
2523,18.7625
2524,18.8155
2525,19.0274
2526,18.7053
2527,18.6045
2528,18.6381
2529,18.8348
2530,18.9412
2531,18.5873
2532,18.654
2533,18.4996
2534,18.864
2535,18.5656
2536,18.8151
2537,18.7173
2538,19.0402
2539,18.9048
2540,19.0193
2541,19.0406
2542,18.856
2543,18.5984
2544,18.197
2545,18.497
2546,19.1738
2547,19.0138
2548,18.6849
2549,18.9223
2550,18.623
2551,18.5758
2552,18.9445
2553,18.7248
2554,19.2949
2555,18.5072
2556,18.6399
2557,18.6636
2558,18.7786
2559,18.7733
2560,18.9084
2561,19.1406
2562,18.3305
2563,18.8344
2564,18.3681
2565,18.5447
2566,19.0938
2567,18.5939
2568,18.6364
2569,18.8955
2570,19.0399
2571,18.7385
2572,19.5614
2573,18.6658
2574,18.4099
2575,19.0192
2576,19.1273
2577,18.4769
2578,18.8804
2579,18.8143
2580,19.2996
2581,18.8831
2582,18.7368
2583,18.6465
2584,18.3884
2585,18.56
2586,18.5258
2587,18.8372
2588,18.9035
2589,18.661
2590,18.7732
2591,18.5302
2592,18.5793
2593,18.7982
2594,19.1064
2595,18.9134
2596,18.3891
2597,18.8031
2598,19.0892
2599,18.6768
2600,19.0524
2601,18.9385
2602,18.6983
2603,18.5963
2604,18.3901
2605,18.9132
2606,18.6308
2607,18.7092
2608,18.5267
2609,18.7289
2610,18.4963
2611,19.266
2612,18.8512
2613,18.7921
2614,18.678
2615,18.8065
2616,18.8698
2617,18.6841
2618,19.0349
2619,18.6233
2620,18.419
2621,18.8524
2622,19.1676
2623,18.9605
2624,18.633
2625,18.5494
2626,18.8888
2627,19.0568
2628,18.7592
2629,18.7137
2630,18.8364
2631,18.7715
2632,18.7038
2633,18.4743
2634,19.0603
2635,18.4987
2636,18.4633
2637,18.9142
2638,18.9419
2639,18.2903
2640,19.013
2641,18.8785
2642,18.5502
2643,18.5419
2644,18.6829
2645,19.1171
2646,18.8354
2647,18.2784
2648,18.3663
2649,19.0258
2650,18.7505
2651,19.1697
2652,18.9159
2653,18.8753
2654,18.6064
2655,18.9293
2656,18.7148
2657,18.521
2658,18.748
2659,18.5374
2660,18.4191
2661,18.6689
2662,18.2142
2663,18.7667
2664,18.6246
2665,18.6401
2666,18.755
2667,18.9386
2668,18.7465
2669,19.1227
2670,18.7983
2671,18.4613
2672,18.6983
2673,18.4961
2674,18.5992
2675,18.6049
2676,18.9085
2677,19.2622
2678,18.7982
2679,18.7236
2680,18.988
2681,18.9887
2682,18.6304
2683,18.7913
2684,18.9454
2685,18.9225
2686,18.6579
2687,18.8384
2688,18.8117
2689,18.5798
2690,18.9457
2691,18.5727
2692,18.6456
2693,18.8275
2694,18.7842
2695,18.8758
2696,18.5248
2697,18.4884
2698,18.686
2699,18.7144
2700,19.0767
2701,18.5764
2702,19.0191
2703,19.0618
2704,19.075
2705,18.8466
2706,18.6801
2707,18.8185
2708,18.3453
2709,18.7209
2710,19.0414
2711,18.7181
2712,18.7242
2713,18.6574
2714,19.263
2715,19.1437
2716,18.6616
2717,18.9286
2718,19.148
2719,18.4909
2720,18.4664
2721,18.9586
2722,18.8305
2723,18.7309
2724,18.6154
2725,18.6818
2726,19.0379
2727,18.5595
2728,19.0864
2729,18.4108
2730,18.8593
2731,18.7077
2732,18.6876
2733,18.9739
2734,18.789
2735,18.9882
2736,18.549
2737,18.7859
2738,18.8225
2739,18.5149
2740,18.4924
2741,19.1574
2742,18.641
2743,18.6425
2744,18.5026
2745,18.1478
2746,18.8267
2747,18.4798
2748,19.3423
2749,18.8649
2750,18.5356
2751,18.8633
2752,19.0473
2753,18.2582
2754,18.3371
2755,18.7234
2756,18.7054
2757,18.0016
2758,18.6776
2759,18.5424
2760,19.0767
2761,18.7919
2762,18.4938
2763,18.5501
2764,18.8904
2765,18.5321
2766,18.8675
2767,18.7215
2768,18.6292
2769,18.7389
2770,18.1416
2771,18.6537
2772,18.9145
2773,18.7372
2774,18.4681
2775,19.0421
2776,18.6139
2777,18.878
2778,18.9437
2779,18.2701
2780,18.6567
2781,19.1253
2782,19.0678
2783,18.6571
2784,18.8619
2785,19.0654
2786,19.0595
2787,18.8437
2788,18.5944
2789,18.4408
2790,18.3626
2791,18.6865
2792,19.2783
2793,18.6754
2794,19.0266
2795,18.5169
2796,18.72
2797,18.5884
2798,18.8715
2799,18.789
2800,18.5005
2801,18.8679
2802,18.7327
2803,18.8479
2804,18.3854
2805,18.5948
2806,18.7909
2807,18.7432
2808,18.6788
2809,18.6702
2810,19.1036
2811,18.8816
2812,18.9139
2813,19.0089
2814,18.5921
2815,18.4624
2816,19.0349
2817,19.0158
2818,18.8582
2819,18.7814
2820,18.9291
2821,18.5651
2822,18.5869
2823,18.9195
2824,18.9018
2825,18.8825
2826,19.0657
2827,18.6024
2828,19.1611
2829,18.6362
2830,18.7991
2831,18.5208
2832,19.0707
2833,18.5389
2834,18.8363
2835,18.799
2836,18.505
2837,18.7079
2838,18.9455
2839,19.1006
2840,18.8791
2841,18.9243
2842,18.76
2843,18.9599
2844,18.3815
2845,18.8557
2846,18.5695
2847,18.8248
2848,19.0245
2849,18.4796
2850,18.904
2851,18.8581
2852,18.487
2853,18.3122
2854,19.1638
2855,18.3807
2856,19.0333
2857,19.1362
2858,18.1535
2859,19.2237
2860,18.9993
2861,18.6948
2862,18.6668
2863,18.4657
2864,18.6216
2865,18.9003
2866,18.5956
2867,18.9578
2868,19.3387
2869,19.2722
2870,18.7462
2871,18.7176
2872,18.6875
2873,18.7902
2874,18.7747
2875,18.6353
2876,18.5728
2877,18.3218
2878,18.6342
2879,18.6204
2880,18.8447
2881,18.7852
2882,18.622
2883,18.8718
2884,18.7223
2885,18.3378
2886,18.8089
2887,18.8481
2888,19.1833
2889,18.5261
2890,18.955
2891,18.622
2892,18.6496
2893,18.4796
2894,18.8771
2895,18.935
2896,18.6651
2897,18.8199
2898,18.8084
2899,18.6563
2900,18.6922
2901,18.6252
2902,19.1438
2903,18.9918
2904,19.1958
2905,18.8198
2906,18.6897
2907,18.8335
2908,18.5531
2909,18.7884
2910,18.3006
2911,18.7862
2912,18.7404
2913,18.8509
2914,18.4849
2915,18.4349
2916,18.6568
2917,18.8931
2918,19.1134
2919,18.3099
2920,18.9426
2921,18.6745
2922,18.7824
2923,18.7034
2924,18.7286
2925,18.7216
2926,19.0169
2927,18.5803
2928,18.0426
2929,18.8997
2930,19.2953
2931,18.7757
2932,18.9139
2933,18.4701
2934,19.0523
2935,18.4785
2936,18.758
2937,19.0831
2938,18.7724
2939,18.6927
2940,19.0145
2941,18.8724
2942,18.7142
2943,18.5899
2944,18.6464
2945,18.6167
2946,19.0239
2947,18.7031
2948,18.6456
2949,18.6226
2950,18.6922
2951,18.9644
2952,18.1965
2953,18.74
2954,18.8508
2955,18.5322
2956,18.727
2957,18.6886
2958,18.9406
2959,18.5762
2960,18.9064
2961,18.4744
2962,18.5033
2963,18.8422
2964,18.8186
2965,18.7637
2966,18.9297
2967,18.6213
2968,18.8487
2969,18.7255
2970,18.7716
2971,18.8441
2972,18.6883
2973,18.4545
2974,18.8288
2975,18.9844
2976,18.7546
2977,18.5528
2978,18.5027
2979,18.6872
2980,18.9791
2981,18.9547
2982,18.9509
2983,18.7842
2984,18.6983
2985,18.6562
2986,18.8599
2987,19.0328
2988,19.202
2989,18.1294
2990,18.6709
2991,18.4483
2992,18.9123
2993,18.6047
2994,18.3607
2995,19.1539
2996,18.6311
2997,18.6065
2998,18.6103
2999,19.0297
3000,19.1001
3001,18.4068
3002,18.6759
3003,18.4857
3004,18.9935
3005,18.6111
3006,18.8156
3007,18.7487
3008,18.9323
3009,18.445
3010,19.061
3011,18.4681
3012,18.3678
3013,18.5397
3014,18.761
3015,19.0662
3016,18.8133
3017,18.5306
3018,18.4942
3019,18.715
3020,18.26
3021,18.4309
3022,18.978
3023,18.464
3024,18.854
3025,18.6538
3026,18.6086
3027,18.5332
3028,18.5383
3029,18.9999
3030,18.518
3031,18.9807
3032,18.7367
3033,18.3931
3034,18.1784
3035,18.2003
3036,18.741
3037,18.7816
3038,18.7291
3039,19.0797
3040,18.5952
3041,18.5193
3042,18.5187
3043,18.8857
3044,18.5508
3045,18.7414
3046,18.8347
3047,19.2416
3048,19.0432
3049,18.9134
3050,18.5847
3051,18.4465
3052,18.5574
3053,18.2621
3054,18.8324
3055,18.2311
3056,18.9974
3057,18.4202
3058,18.4963
3059,18.2915
3060,18.9417
3061,18.7984
3062,18.5558
3063,19.0941
3064,18.9805
3065,18.7758
3066,18.641
3067,18.6097
3068,19.1335
3069,18.9014
3070,18.7246
3071,18.3027
3072,19.1924
3073,18.4439
3074,18.966
3075,18.4903
3076,18.8647
3077,18.9298
3078,18.934
3079,18.5942
3080,18.8209
3081,18.9662
3082,18.858
3083,18.6591
3084,18.6732
3085,18.7254
3086,18.4664
3087,18.7098
3088,19.1124
3089,18.9808
3090,18.565
3091,18.7527
3092,18.4472
3093,18.6093
3094,18.583
3095,18.7155
3096,18.3901
3097,18.8652
3098,18.4966
3099,18.9756
3100,18.3208
3101,18.7148
3102,19.1534
3103,18.7395
3104,18.5599
3105,18.8407
3106,18.5527
3107,18.7663
3108,18.5482
3109,18.5319
3110,18.5026
3111,18.7077
3112,18.5677
3113,18.9548
3114,19.1108
3115,18.6462
3116,18.8088
3117,18.5357
3118,19.0362
3119,19.1219
3120,18.6472
3121,18.5241
3122,19.0378
3123,18.4307
3124,18.4201
3125,18.5308
3126,18.6413
3127,18.4954
3128,18.3651
3129,18.9482
3130,18.8652
3131,18.6522
3132,18.7077
3133,18.7003
3134,18.5058
3135,18.2311
3136,18.6068
3137,18.8622
3138,18.3999
3139,18.6599
3140,18.3853
3141,18.7534
3142,18.8305
3143,18.74
3144,18.8799
3145,18.489
3146,18.4824
3147,18.8907
3148,18.7979
3149,18.7989
3150,19.0191
3151,18.6408
3152,19.1217
3153,18.754
3154,18.457
3155,18.7631
3156,18.7592
3157,18.7622
3158,18.8709
3159,18.5139
3160,18.6455
3161,18.4299
3162,18.6038
3163,18.5504
3164,19.2404
3165,18.347
3166,19.0519
3167,18.6332
3168,18.9777
3169,18.8947
3170,18.834
3171,18.6371
3172,18.526
3173,18.4458
3174,18.3296
3175,18.6287
3176,18.8303
3177,18.777
3178,18.8138
3179,18.9315
3180,19.0489
3181,18.8614
3182,18.6488
3183,18.7155
3184,18.4019
3185,18.7627
3186,18.716
3187,18.9717
3188,18.7981
3189,18.8505
3190,18.2232
3191,18.7511
3192,19.2347
3193,18.7731
3194,18.9238
3195,18.8158
3196,19.144
3197,18.9891
3198,18.7752
3199,18.6668
3200,18.5973
3201,18.5405
3202,18.6806
3203,18.4137
3204,19.0069
3205,18.5036
3206,18.5414
3207,18.4665
3208,18.837
3209,18.5339
3210,18.4473
3211,18.552
3212,18.2564
3213,18.2076
3214,18.4707
3215,18.6625
3216,18.522
3217,18.5636
3218,18.4343
3219,18.726
3220,18.4799
3221,18.7905
3222,18.7969
3223,18.8297
3224,18.4787
3225,18.668
3226,18.6012
3227,18.9147
3228,18.4151
3229,19.0846
3230,19.0723
3231,18.7748
3232,18.7765
3233,18.9427
3234,18.7018
3235,18.7024
3236,18.5761
3237,18.6993
3238,19.1403
3239,18.3682
3240,18.8133
3241,19.203
3242,18.6343
3243,19.0305
3244,18.7494
3245,18.593
3246,18.6387
3247,18.6088
3248,18.6046
3249,18.5797
3250,18.8851
3251,18.567
3252,18.4216
3253,18.9566
3254,18.8204
3255,18.6148
3256,18.5883
3257,18.5758
3258,19.0185
3259,18.8294
3260,18.6978
3261,18.9146
3262,18.8699
3263,18.6536
3264,18.8476
3265,18.6826
3266,18.9993
3267,18.636
3268,19.1378
3269,18.925
3270,18.4399
3271,18.241
3272,18.4995
3273,18.803
3274,18.696
3275,19.0867
3276,19.0286
3277,18.7408
3278,19.0429
3279,18.5761
3280,18.5789
3281,18.6491
3282,19.0827
3283,18.9509
3284,18.5142
3285,18.7033
3286,18.9812
3287,18.7968
3288,19.2369
3289,18.6623
3290,18.8124
3291,18.743
3292,18.4922
3293,18.6267
3294,18.3909
3295,18.245
3296,18.7948
3297,18.95
3298,18.8806
3299,18.5513
3300,18.4393
3301,18.832
3302,18.9896
3303,18.7979
3304,18.6952
3305,18.2772
3306,18.6773
3307,18.6567
3308,18.6443
3309,18.7976
3310,18.8481
3311,18.8685
3312,18.8033
3313,18.8296
3314,18.5306
3315,18.3765
3316,18.8603
3317,18.7691
3318,19.0605
3319,18.6613
3320,18.8203
3321,18.6252
3322,18.781
3323,18.6992
3324,18.9721
3325,19.0898
3326,18.8121
3327,18.8795
3328,18.5061
3329,18.8081
3330,18.9015
3331,18.6784
3332,18.4429
3333,18.749
3334,18.8722
3335,18.8485
3336,18.9003
3337,18.4871
3338,18.3853
3339,18.6771
3340,18.7498
3341,18.6737
3342,18.8629
3343,18.5522
3344,18.6368
3345,18.5383
3346,18.7931
3347,18.724
3348,18.1821
3349,18.8564
3350,19.3807
3351,18.7646
3352,18.8311
3353,18.5812
3354,18.9141
3355,18.9781
3356,19.1448
3357,18.59
3358,19.0262
3359,18.8843
3360,18.6756
3361,19.0131
3362,18.8223
3363,18.6066
3364,18.5501
3365,18.9051
3366,18.742
3367,18.4018
3368,18.5356
3369,19.4019
3370,18.8835
3371,18.8644
3372,18.4921
3373,18.7542
3374,18.9353
3375,18.527
3376,18.5492
3377,18.7706
3378,18.4561
3379,18.6547
3380,18.4236
3381,18.7968
3382,18.7726
3383,18.7782
3384,18.6952
3385,18.5083
3386,18.5779
3387,19.0864
3388,18.2505
3389,18.4846
3390,18.6572
3391,18.4954
3392,19.2317
3393,18.9198
3394,18.7723
3395,18.9053
3396,18.9925
3397,18.8671
3398,18.4359
3399,18.6827
3400,18.7444
3401,19.1506
3402,18.5768
3403,18.9619
3404,18.8574
3405,18.9014
3406,18.6872
3407,18.9747
3408,18.6609
3409,18.6398
3410,18.4478
3411,19.1463
3412,18.6589
3413,18.9981
3414,18.8427
3415,18.9716
3416,18.9137
3417,18.2855
3418,19.0089
3419,18.932
3420,18.6216
3421,18.4849
3422,18.8059
3423,18.8632
3424,18.6217
3425,18.7788
3426,18.5691
3427,18.7596
3428,19.2021
3429,18.7224
3430,19.0853
3431,19.2427
3432,19.1916
3433,18.6611
3434,18.5349
3435,18.5826
3436,18.5954
3437,18.9541
3438,18.7594
3439,18.9488
3440,18.7867
3441,18.7521
3442,18.8503
3443,19.0027
3444,19.0149
3445,18.8972
3446,18.8115
3447,18.8487
3448,18.7852
3449,18.5203
3450,18.7885
3451,18.9221
3452,18.6241
3453,18.5362
3454,18.5813
3455,18.6965
3456,19.0008
3457,18.8941
3458,18.9206
3459,18.4462
3460,18.8717
3461,18.6307
3462,19.2011
3463,19.4838
3464,18.8105
3465,18.9448
3466,18.7775
3467,18.6721
3468,18.9268
3469,18.5795
3470,18.621
3471,18.342
3472,18.8737
3473,18.4729
3474,18.4448
3475,19.1017
3476,18.6497
3477,18.8639
3478,19.0656
3479,18.465
3480,18.2053
3481,18.5639
3482,18.7771
3483,18.7969
3484,18.7716
3485,18.6557
3486,18.5895
3487,18.5624
3488,18.7347
3489,18.582
3490,18.4476
3491,18.8214
3492,19.0244
3493,18.7961
3494,18.8587
3495,18.3693
3496,18.6091
3497,18.9917
3498,18.7007
3499,19.11
3500,18.2853
3501,18.9028
3502,18.6555
3503,18.4656
3504,18.4684
3505,18.7945
3506,18.4823
3507,18.9052
3508,18.4928
3509,18.8259
3510,18.7103
3511,18.2876
3512,18.4686
3513,18.8377
3514,18.8053
3515,18.8568
3516,18.6903
3517,18.853
3518,18.5445
3519,19.0529
3520,18.5909
3521,18.9343
3522,18.6039
3523,18.5954
3524,18.8012
3525,19.0252
3526,18.8071
3527,18.9444
3528,19.0464
3529,18.7004
3530,18.9194
3531,18.8105
3532,18.8263
3533,18.8304
3534,18.7208
3535,18.7102
3536,18.7248
3537,18.7847
3538,18.9147
3539,18.9279
3540,18.6658
3541,18.681
3542,18.7542
3543,18.9976
3544,18.6504
3545,18.8543
3546,18.3051
3547,18.9372
3548,18.7791
3549,18.7863
3550,18.9693
3551,18.9933
3552,18.7261
3553,19.0684
3554,18.4379
3555,18.6351
3556,18.4397
3557,18.6871
3558,18.8883
3559,18.6804
3560,18.6273
3561,19.0035
3562,18.8978
3563,18.8932
3564,19.0525
3565,19.0118
3566,18.794
3567,18.7736
3568,18.6542
3569,18.9114
3570,18.8233
3571,18.7114
3572,18.6303
3573,18.5758
3574,18.8076
3575,18.5318
3576,18.5298
